trade_date,open,high,low,close,vol,MA5,MA15,MA30,DIF,DEA,MACD,ATR,BOLL_MID,BOLL_UP,BOLL_LOW,RSI,K,D,J
2012-02-23,60344.660000,60981.280000,59929.160000,60356.290000,250325,59958.822000,60283.156000,59420.566000,542.534669,720.358999,-355.648661,989.414286,60249.538000,61509.294327,58989.781673,53.286792,49.668418,40.980571,67.044112
2012-02-24,60344.050000,60506.050000,59589.090000,59592.230000,321168,59933.960000,60268.112667,59542.833667,464.594229,669.206045,-409.223632,975.605000,60196.764000,61474.590648,58918.937352,44.452055,45.546574,42.502632,51.634457
2012-02-27,60255.610000,60656.360000,60112.110000,60388.290000,300481,60148.672000,60260.057333,59706.203333,461.738623,627.712561,-331.947875,988.687857,60204.738500,61485.394461,58924.082539,52.080102,54.776161,46.593916,71.140651
2012-02-28,60381.820000,61040.220000,60374.310000,61035.000000,242380,60357.972000,60326.972000,59877.997333,505.828748,603.335798,-195.014100,929.006429,60228.665500,61554.089337,58903.241663,47.171307,69.774536,54.320926,100.681757
2012-02-29,60888.320000,61110.460000,60616.890000,61063.100000,264361,60486.982000,60299.486667,60016.895667,536.849459,590.038530,-106.378143,894.806429,60309.639000,61630.995615,58988.282385,49.501571,79.016439,62.552860,111.943598
2012-03-01,60478.660000,60724.410000,60177.110000,60273.620000,280460,60470.448000,60241.887333,60110.615000,492.057030,570.442230,-156.770401,906.960000,60329.979000,61635.058556,59024.899444,43.098408,71.285630,65.463806,82.929277
2012-03-02,60891.870000,61394.950000,60794.450000,61356.240000,286533,60823.250000,60240.253333,60219.210667,537.718608,563.897506,-52.357795,911.428571,60406.897000,61765.146164,59048.647836,54.453144,80.264920,70.397536,99.999686
2012-03-05,61174.140000,61463.490000,60896.810000,61023.710000,229192,60950.334000,60267.582667,60313.238667,540.838892,559.285783,-36.893782,903.112143,60432.626500,61818.249093,59047.003907,56.507667,79.022462,73.272521,90.522342
2012-03-06,60816.660000,60867.200000,60189.500000,60271.590000,240882,60797.652000,60287.146000,60328.184333,477.121976,542.853022,-131.462091,905.856429,60444.642000,61819.738448,59069.545552,49.672923,64.818825,70.454616,53.547244
2012-03-07,59108.020000,59536.710000,58983.650000,59388.190000,249168,60462.670000,60224.573333,60329.526667,351.293372,504.541092,-306.495439,886.351429,60340.282500,61702.755526,58977.809474,51.257768,48.650242,63.186480,19.577765
2012-03-08,59562.840000,59697.700000,59376.970000,59446.030000,197751,60297.152000,60242.140667,60294.292000,253.320383,454.296950,-401.953135,841.759286,60255.703500,61619.789066,58891.617934,48.243398,38.648670,55.007202,5.931607
2012-03-09,59616.310000,60432.340000,59601.540000,60403.550000,245797,60106.614000,60287.941333,60286.153333,250.057437,413.449047,-326.783220,840.537143,60206.843500,61467.323589,58946.363411,56.594497,44.851693,51.622030,31.311020
2012-03-12,60562.720000,60712.510000,60269.450000,60482.710000,209075,59998.414000,60365.806667,60294.617000,250.966099,380.952458,-259.972717,812.979286,60200.290500,61453.203071,58947.377929,53.225531,50.051087,51.098382,47.956497
2012-03-13,60533.330000,60948.430000,60463.280000,60911.310000,196718,60126.358000,60427.327333,60306.445333,283.008315,361.363629,-156.710629,794.577857,60246.949000,61534.064064,58959.833936,53.219730,59.278474,53.825080,70.185263
2012-03-14,61187.000000,61304.050000,60374.200000,60429.070000,255988,60334.534000,60428.062000,60339.293333,266.418161,342.374536,-151.912749,785.844286,60252.063500,61541.325350,58962.801650,50.450347,58.947925,55.532695,65.778383
2012-03-15,60192.040000,60466.540000,59954.860000,60342.460000,249039,60513.820000,60427.140000,60355.148000,243.475013,322.594631,-158.239236,756.895714,60310.060500,61497.043118,59123.077882,55.067074,57.563370,56.209587,60.270936
2012-03-16,60751.460000,60947.610000,60525.340000,60696.120000,246554,60572.334000,60500.732667,60384.422667,250.937162,308.263137,-114.651951,724.111429,60359.039500,61523.532003,59194.546997,52.211235,62.975793,58.464989,71.997401
2012-03-19,60539.830000,60565.700000,60068.930000,60242.430000,211030,60524.278000,60491.008667,60375.533000,217.732097,290.156929,-144.849664,721.345714,60405.424500,61463.843115,59347.005885,44.144353,60.066664,58.998881,62.202229
2012-03-20,60587.080000,60708.560000,60075.990000,60309.310000,261675,60403.878000,60442.629333,60384.800667,194.570612,271.039666,-152.938107,731.274286,60421.465000,61462.866215,59380.063785,44.462597,56.171432,58.056398,52.401501
2012-03-21,59940.840000,60419.810000,59913.300000,60342.670000,239055,60386.598000,60394.600667,60347.043667,176.868017,252.205336,-150.674637,704.168571,60417.696000,61459.694709,59375.697291,50.570639,51.958158,56.023651,43.827171
2012-03-22,60261.170000,60337.310000,59592.810000,59700.760000,293802,60258.258000,60356.410000,60299.148667,109.776377,223.719544,-227.886334,677.635000,60384.919500,61475.173625,59294.665375,35.244014,36.741535,49.596279,11.032048
2012-03-23,59768.960000,60002.970000,59538.430000,59986.440000,194903,60116.322000,60265.090000,60252.671667,78.749977,194.725631,-231.951308,670.339286,60404.630000,61447.779680,59361.480320,40.676510,32.952387,44.048315,10.760530
2012-03-26,60149.640000,60318.490000,60036.100000,60142.970000,163132,60096.430000,60206.374000,60236.978333,66.030832,168.986671,-205.911679,634.470714,60392.364000,61442.071310,59342.656690,48.705276,33.381435,40.492688,19.158928
2012-03-27,60861.520000,60872.400000,60545.420000,60663.900000,184122,60167.348000,60232.528000,60259.837000,96.868871,154.563111,-115.388480,594.577143,60373.809000,61388.212723,59359.405277,63.852530,48.876628,43.287335,60.055215
2012-03-28,60334.070000,60450.040000,60033.070000,60052.470000,165767,60109.308000,60276.813333,60250.693333,71.150766,137.880642,-133.459752,616.727143,60323.277500,61292.801405,59353.753595,55.878407,44.743736,43.772802,46.685604
2012-03-29,59879.510000,59880.450000,59499.140000,59673.010000,218195,60103.758000,60291.945333,60267.043000,19.920106,114.288535,-188.736858,585.800000,60293.247000,61305.512224,59280.981776,42.024916,34.049528,40.531711,21.085164
2012-03-30,59933.870000,60069.010000,59826.380000,59984.400000,168446,60103.350000,60264.002000,60275.971667,4.395342,92.309896,-175.829109,582.438571,60224.655000,61111.823090,59337.486910,44.822613,34.478470,38.513964,26.407482
2012-04-05,59570.870000,59965.950000,59073.020000,59883.290000,216433,60051.414000,60224.040667,60294.923667,-15.883779,70.671161,-173.109880,612.883571,60167.634000,60982.183611,59353.084389,38.539047,37.995817,38.341248,37.304954
2012-04-06,59920.950000,60314.930000,59749.050000,60294.870000,190558,59977.608000,60182.944667,60305.136000,1.241625,56.785254,-111.087257,586.885714,60168.798000,60984.039343,59353.556657,48.479913,47.965193,41.549230,60.797119
2012-04-09,60054.560000,60192.180000,59762.300000,59775.460000,204841,59922.206000,60139.370667,60283.716333,-26.789601,40.070283,-133.719767,588.377857,60188.161500,60941.372823,59434.950177,44.151045,44.989425,42.695962,49.576353
2012-04-10,59573.480000,59858.340000,59240.040000,59336.820000,303557,59854.968000,60072.328000,60249.734000,-83.437318,15.368763,-197.612161,589.317143,60182.701000,60959.771274,59405.630726,36.219586,34.879819,40.090581,24.458295
2012-04-11,58165.160000,58321.470000,57804.880000,57857.550000,331711,59429.598000,59883.090000,60191.911333,-244.873024,-36.679595,-416.386860,653.942143,60055.401000,61345.172795,58765.629205,29.984490,23.825553,34.668905,2.138850
2012-04-12,58003.380000,58344.800000,57882.660000,58233.420000,265518,59099.624000,59749.156000,60120.082333,-338.579483,-97.059572,-483.039822,643.562143,59942.936500,61449.814423,58436.058577,33.436792,21.284006,30.207272,3.437473
2012-04-13,58772.260000,58777.070000,57992.260000,58013.920000,259517,58643.434000,59596.130000,60019.379667,-425.647741,-162.777206,-525.741070,663.440714,59798.067000,61461.883101,58134.250899,31.955256,16.965377,25.793307,-0.690482
2012-04-16,56829.880000,57000.800000,56666.430000,56729.860000,281009,58034.314000,59355.276000,59874.938333,-591.445062,-248.510777,-685.868570,706.128571,59613.106500,61739.673824,57486.539176,29.063012,11.889759,21.158791,-6.648305
2012-04-17,57039.810000,57086.130000,56498.710000,56531.570000,250599,57473.264000,59143.996667,59750.203333,-730.421140,-344.892850,-771.056580,714.905714,59422.562000,61923.872701,56921.251299,25.348664,8.213527,16.843703,-9.046826
2012-04-18,57252.720000,57936.900000,56929.960000,57818.050000,437589,57465.364000,58999.437333,59632.263667,-728.356458,-421.585571,-613.541773,791.568571,59278.658500,61802.522778,56754.794222,35.714637,16.999653,16.895686,17.207587
2012-04-19,57282.210000,57703.860000,57282.210000,57655.360000,251584,57349.752000,58833.596667,59519.985333,-731.416591,-483.551775,-495.729631,777.740714,59149.305000,61729.740610,56568.869390,30.662872,21.771795,18.521056,28.273274
2012-04-20,57651.230000,57962.900000,57503.860000,57741.960000,236332,57295.360000,58638.800667,59435.664333,-718.570637,-530.555548,-376.030179,765.470000,59020.937500,61613.803086,56428.071914,34.075003,26.849718,21.297277,37.954600
2012-04-23,58028.510000,58042.340000,57312.800000,57325.830000,293171,57414.554000,58457.024667,59366.919000,-733.512860,-571.147010,-324.731699,778.056429,58870.095500,61490.074134,56250.116866,33.903624,30.000914,24.198489,41.605764
2012-04-24,57413.790000,57810.520000,57218.340000,57570.030000,371259,57622.246000,58316.826000,59304.385667,-717.380267,-600.393661,-233.973210,792.069286,58763.559000,61414.419217,56112.698783,33.288851,35.674457,28.023812,50.975747
2012-04-25,57649.140000,57721.340000,57496.700000,57599.140000,187874,57578.464000,58157.808667,59210.905333,-694.243332,-619.163595,-150.159472,743.016429,58644.194000,61278.142730,56010.245270,34.031010,39.882709,31.976777,55.694573
2012-04-26,57791.410000,58304.950000,57684.950000,58276.190000,285367,57702.630000,58050.668667,59137.354667,-614.194812,-618.169839,7.950054,753.011429,58550.855000,61091.839564,56009.870436,36.392083,59.391054,41.114870,95.943422
2012-04-27,58514.190000,58627.820000,58334.470000,58466.280000,224578,57847.494000,57928.762667,59055.853667,-529.315489,-600.398969,142.166959,740.087143,58440.974000,60779.195511,56102.752489,40.764788,70.398300,50.876013,109.442874
2012-05-02,58898.640000,58918.580000,58534.160000,58773.400000,231346,58137.008000,57861.958667,59000.664667,-432.282909,-566.775757,268.985696,728.230000,58377.020500,60596.615812,56157.425188,45.950383,77.832020,59.861349,113.773362
2012-05-03,58483.460000,58534.840000,58053.680000,58127.590000,198415,58248.520000,57781.343333,58926.835667,-402.851538,-533.990913,262.278750,670.214286,58299.749500,60435.390735,56164.108265,52.205128,69.713928,63.145542,82.850701
2012-05-04,58012.370000,58365.250000,57937.430000,58338.390000,184311,58396.370000,57813.399333,58848.244667,-358.385917,-498.869914,280.967994,665.969286,58217.449000,60201.201684,56233.696316,50.880927,68.434617,64.908567,75.486717
2012-05-07,57736.260000,57751.610000,57397.290000,57647.960000,229706,58270.724000,57774.368667,58761.762333,-374.541046,-474.004140,198.926188,677.132857,58105.682500,59940.550133,56270.814867,47.153772,54.045810,61.287648,39.562135
2012-05-08,57946.890000,58022.580000,57693.120000,57714.650000,205297,58120.398000,57754.417333,58675.273667,-377.609925,-454.725297,154.230745,607.642143,57976.671500,59499.791504,56453.551496,59.448258,45.760735,56.112010,25.058185
2012-05-09,57323.640000,57531.760000,57138.400000,57453.270000,262474,57856.372000,57802.644667,58578.960333,-396.561896,-443.092617,93.061442,606.844286,57860.562000,59141.037228,56580.086772,58.737189,36.403002,49.542341,10.124325
2012-05-10,57562.670000,57826.100000,57430.900000,57816.890000,235347,57794.232000,57888.332667,58516.164667,-377.884359,-430.050965,104.333213,534.692143,57784.565500,58860.154938,56708.976062,49.986672,36.973189,45.352624,20.214319
2012-05-11,57740.490000,57756.460000,57324.850000,57386.280000,267359,57603.810000,57859.548000,58429.492667,-393.295242,-422.699821,58.809157,531.563571,57761.002000,58850.419022,56671.584978,47.087652,29.290271,39.998506,7.873800
2012-05-14,57618.120000,57709.860000,56239.590000,56334.180000,446458,57341.054000,57771.469333,58302.533000,-484.815504,-435.122957,-99.385093,603.794286,57666.040000,58903.161149,56428.918851,37.397093,20.703783,33.566932,-5.022514
2012-05-15,55688.620000,56072.070000,55349.000000,55977.920000,378011,56993.708000,57653.866667,58146.333667,-579.414050,-463.981176,-230.865749,622.054286,57564.240000,58999.963939,56128.516061,37.802316,20.382890,29.172251,2.804168
2012-05-16,55545.930000,55712.150000,54621.980000,54653.620000,422136,56433.778000,57475.719333,57966.372000,-752.568877,-521.698716,-461.740322,676.608571,57460.428000,59371.678377,55549.177623,27.923947,13.870344,24.071615,-6.532200
2012-05-17,55057.300000,55684.340000,54874.960000,55620.710000,413345,55994.542000,57345.764667,57831.295333,-802.508426,-577.860658,-449.295537,734.185714,57414.885000,59458.178129,55371.591871,36.886264,19.036639,22.393290,12.323337
2012-05-18,55181.570000,55610.180000,54989.750000,55395.380000,467975,55596.362000,57198.847333,57678.328000,-850.464502,-632.381427,-436.166149,728.839286,57293.751500,59515.835125,55071.667875,29.688661,20.272108,21.686229,17.443865
2012-05-21,55808.790000,56219.000000,55739.970000,56028.920000,294946,55535.310000,57049.029333,57549.849000,-827.806219,-671.466385,-312.679667,762.552857,57212.429500,59496.960406,54927.898594,33.826582,28.151519,23.841326,36.771904
2012-05-22,56237.360000,56241.140000,55948.870000,55978.800000,223860,55535.486000,56883.197333,57405.980000,-804.618490,-698.096806,-213.043368,751.122143,57124.271500,59458.305256,54790.237744,30.801255,32.883047,26.855233,44.938676
2012-05-23,55373.420000,55424.430000,54890.420000,55142.430000,313332,55633.248000,56641.132667,57251.545667,-844.000999,-727.277645,-233.446709,777.455000,57015.101500,59508.264682,54521.938318,30.015371,27.456708,27.055725,28.258675
2012-05-24,55080.880000,55273.390000,54699.570000,55242.150000,364984,55557.536000,56448.770000,57115.056667,-857.283125,-753.278741,-208.008768,787.883571,56898.707500,59497.889870,54299.525130,28.958785,24.999141,26.370197,22.257029
2012-05-25,55244.680000,55551.830000,54966.610000,55479.680000,314258,55574.396000,56258.189333,57035.794333,-838.971478,-770.417288,-137.108379,762.463571,56792.734500,59443.979909,54141.489091,34.298430,34.323398,29.021264,44.927666
2012-05-28,55659.470000,56337.750000,55640.120000,56296.840000,304421,55627.980000,56168.114667,56971.241667,-749.877265,-766.309283,32.864037,796.995714,56693.767000,59258.204575,54129.329425,40.739478,55.420814,37.821114,90.620215
2012-05-29,56000.730000,56289.820000,55795.530000,56161.420000,315786,55664.504000,56064.566000,56909.491667,-682.331232,-749.513673,134.364883,791.642857,56578.524000,59011.351567,54145.696433,41.421033,66.692618,47.444949,105.187957
2012-05-30,55692.910000,55700.610000,55207.380000,55396.560000,347355,55715.330000,55927.452000,56865.048333,-682.649169,-736.140772,106.983207,831.560000,56409.682000,58663.240271,54156.123729,34.740196,58.643948,51.177948,73.575946
2012-05-31,54455.860000,54719.790000,54393.250000,54642.320000,314589,55595.364000,55715.814000,56802.073333,-735.286081,-735.969834,1.367507,868.079286,56235.418500,58468.565837,54002.271163,33.378079,43.365614,48.573837,32.949169
2012-06-01,54518.970000,54787.410000,54326.840000,54427.630000,323463,55384.954000,55518.570667,56689.059333,-785.272766,-745.830420,-78.884691,795.957857,56039.880500,58180.657847,53899.103153,37.146790,30.581129,42.576268,6.590852
2012-06-04,53267.720000,53618.760000,52460.800000,52846.930000,522625,54694.972000,55286.087333,56528.778333,-941.582872,-784.980911,-313.203923,866.075714,55799.829000,58237.490739,53362.167261,31.883089,23.707297,36.286611,-1.451330
2012-06-05,53542.280000,53721.320000,53325.200000,53552.390000,294977,54173.166000,55124.385333,56389.126000,-997.041754,-827.393079,-339.297350,831.679286,55591.716000,58051.653837,53131.778163,43.136385,25.190163,32.587795,10.394900
2012-06-06,53595.960000,53981.870000,53318.280000,53865.700000,333969,53866.994000,55071.857333,56273.788333,-1004.136756,-862.741815,-282.789883,805.455714,55412.337500,57823.446102,53001.228898,38.091050,28.872525,31.349372,23.918832
2012-06-07,54113.990000,54296.670000,53693.190000,53696.360000,275278,53677.802000,54943.567333,56144.666000,-1011.760968,-892.545645,-238.430646,803.492857,55206.311000,57450.725352,52961.896648,38.382706,29.871477,30.856740,27.900951
2012-06-08,53520.120000,53614.140000,53055.290000,53072.140000,373893,53406.704000,54788.684667,55993.766000,-1055.999642,-925.236445,-261.526395,790.453571,54990.604000,57181.468323,52799.739677,29.756790,25.236307,28.983262,17.742395
2012-06-11,53998.590000,55005.820000,53998.590000,54390.760000,331114,53715.470000,54679.474000,55864.251667,-973.436328,-934.876421,-77.119813,907.697143,54893.433000,57004.318725,52782.547275,40.736662,36.680924,31.549150,46.944474
2012-06-12,53664.840000,53957.870000,53664.330000,53771.340000,240533,53759.260000,54532.310000,55707.753667,-947.069101,-937.314957,-19.508287,881.843571,54783.104000,56885.972415,52680.235585,41.794489,41.618713,34.905671,55.044798
2012-06-13,53972.550000,54141.640000,53826.220000,54098.390000,214612,53805.798000,54462.707333,55551.920000,-889.528748,-927.757715,76.457935,867.306429,54755.342500,56879.956005,52630.728995,43.336301,49.194101,39.668481,68.245342
2012-06-14,53862.880000,54389.020000,53771.180000,54079.290000,289930,53882.384000,54385.183333,55416.976667,-835.833842,-909.372941,147.078198,869.636429,54678.271500,56782.443015,52574.099985,41.628057,53.994198,44.443720,73.095155
2012-06-15,54374.110000,55092.720000,54352.500000,55062.210000,325267,54280.398000,54357.352000,55307.770667,-705.830439,-868.664440,325.668003,880.733571,54661.613000,56747.072356,52576.153644,42.762461,68.830307,52.572582,101.345757
2012-06-18,55419.940000,55534.230000,54978.340000,55161.500000,300235,54434.546000,54281.662667,55224.888667,-588.011699,-812.533892,449.044386,884.632143,54618.242000,56618.302849,52618.181151,44.113422,74.208251,59.784472,103.055809
2012-06-19,55015.720000,55256.930000,54833.230000,54851.060000,228738,54650.490000,54194.305333,55129.435667,-513.767026,-752.780519,478.026986,846.750714,54561.855000,56461.475595,52662.234405,46.607081,73.619182,64.396042,92.065461
2012-06-20,55212.040000,55466.380000,55075.810000,55104.020000,219521,54851.616000,54174.802667,55051.127333,-429.564082,-688.137232,517.146298,819.037143,54559.934500,56457.159855,52662.709145,53.062678,76.627923,68.473335,92.937097
2012-06-21,54633.360000,54633.400000,54222.620000,54235.960000,278650,54882.950000,54147.712000,54931.763000,-427.944750,-636.098735,416.307971,849.096429,54509.625000,56383.903797,52635.346203,48.829981,61.275310,66.073994,51.677942
2012-06-25,53841.680000,54558.090000,53821.710000,54202.230000,251373,54710.954000,54132.685333,54825.628000,-424.489891,-593.776966,338.574151,761.207143,54445.752500,56267.161200,52624.343800,60.199551,50.438955,60.862314,29.592236
2012-06-26,54479.880000,54611.710000,53646.260000,53773.590000,305511,54433.372000,54194.462667,54740.275000,-451.139105,-565.249394,228.220578,767.711429,54319.590000,55939.544763,52699.635237,51.737055,35.874063,52.532897,2.556396
2012-06-27,53846.660000,53969.880000,53548.430000,53854.290000,309875,54234.018000,54214.589333,54669.487333,-460.439326,-544.287380,167.696109,750.415714,54204.233500,55582.503026,52825.963974,49.907001,29.050161,44.705318,-2.260153
2012-06-28,54402.350000,54503.560000,54172.150000,54315.390000,227881,54076.292000,54244.568667,54658.213000,-425.695746,-520.569053,189.746615,753.686429,54150.175000,55411.376981,52888.973019,54.816417,32.240847,40.550495,15.621551
2012-06-29,54190.470000,55445.410000,54171.970000,55326.450000,395995,54294.390000,54353.241333,54648.404333,-312.969400,-479.049123,332.159446,798.855714,54184.381500,55535.677880,52833.085120,66.543962,51.339468,44.146819,65.724766
2012-07-02,55873.380000,56002.030000,55358.450000,55432.110000,276001,54540.366000,54510.572667,54649.628667,-212.655717,-425.770441,426.229450,708.991429,54234.605500,55694.289433,52774.921567,59.297552,59.817009,49.370216,80.710595
2012-07-03,55383.770000,56314.970000,55383.770000,56144.880000,351603,55014.624000,54627.514000,54653.494000,-74.779803,-355.572314,561.585022,723.617857,54399.503000,55941.913846,52857.092154,70.844369,71.161968,56.634133,100.217638
2012-07-04,56066.110000,56312.610000,55860.490000,56010.790000,243106,55445.924000,54776.810667,54654.560333,23.398190,-279.778213,606.352806,729.462143,54522.423000,56168.909346,52875.936654,67.383811,77.109658,63.459308,104.410359
2012-07-05,55933.370000,56117.110000,55715.790000,56029.800000,255186,55788.806000,54905.571333,54684.139333,101.568091,-203.508952,610.154087,713.996429,54630.628000,56376.817295,52884.438705,67.730523,81.303832,69.407483,105.096530
2012-07-06,55975.770000,56108.360000,55564.240000,55757.070000,278522,55874.930000,55017.423333,54701.303333,139.898605,-134.827441,549.452092,680.474286,54733.663500,56490.890957,52976.436043,57.252873,80.813893,73.209620,96.022441
2012-07-09,55080.550000,55409.730000,55055.310000,55206.240000,234186,55829.756000,55027.025333,54692.188667,124.394494,-82.983054,414.755095,690.893571,54840.368500,56423.319021,53257.417979,50.426763,73.850458,73.423232,74.704909
2012-07-10,55152.650000,55528.340000,55049.960000,55075.620000,222712,55615.904000,55021.300000,54651.481333,100.409968,-46.304449,293.428835,694.799286,54874.611500,56446.199532,53303.023468,52.218113,63.289479,70.045315,49.777809
2012-07-11,54992.700000,55371.450000,54827.920000,55169.270000,245478,55447.600000,55042.514000,54618.409667,87.945055,-19.454549,214.799207,689.671429,54944.508000,56431.566395,53457.449605,50.665456,57.705508,65.932046,41.252431
2012-07-12,55308.790000,55308.800000,54932.930000,55159.790000,219401,55273.598000,55046.232000,54610.517333,76.420635,-0.279512,153.400294,653.562143,54997.578000,56432.333057,53562.822943,61.422033,45.909452,59.257848,19.212660
2012-07-13,55162.150000,55801.020000,55139.950000,55796.220000,227798,55281.428000,55150.249333,54648.980667,117.289986,23.234388,188.111196,648.182857,55083.424500,56492.056806,53674.792194,67.151591,52.311467,56.942387,43.049626
2012-07-16,55891.960000,56261.280000,55846.740000,56191.750000,225851,55478.530000,55282.884000,54707.784667,179.525745,54.492659,250.066172,612.440714,55139.901500,56632.994788,53646.808212,76.206526,65.494171,59.792982,76.896550
2012-07-17,56434.960000,56565.270000,55831.460000,55964.340000,262206,55656.274000,55428.934000,54811.698333,208.099109,85.213949,245.770320,634.752143,55180.043500,56718.074414,53642.012586,72.162668,65.466486,61.684150,73.031157
2012-07-18,56015.210000,56096.500000,55547.030000,55791.210000,225285,55780.662000,55558.062000,54886.325667,214.303208,111.031801,206.542814,627.623571,55227.051000,56780.140345,53673.961655,66.499195,62.126303,61.831534,62.715841
